Source,Text,GT,NLTK,Transformers,PowerBI
yelp,"It didn't work, people can not hear me when I talk.",0,0,-0.9987853169441223,0.00833776593208313
yelp,It dit not work most of the time with my Nokia 5320.,0,0,-0.9987596273422241,0.5
yelp,It does everything the description said it would.,1,0,0.9993204474449158,0.7698613405227661
yelp,It doesn't make you look cool.,0,0.3182,-0.9997463822364807,0.17039304971694946
yelp,It doesn't work in Europe or Asia.,0,0,-0.9995484352111816,0.5
yelp,It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.,1,0.5563,0.9962234497070312,0.8476427793502808
yelp,"It feels poorly constructed, the menus are difficult to navigate, and the buttons are so recessed that it is difficult to push them.",0,-0.6124,-0.9997977018356323,0.0010776817798614502
yelp,"It felt too light and ""tinny."".",0,0,-0.9992667436599731,0.0672173798084259
yelp,It finds my cell phone right away when I enter the car.,1,0,-0.983961284160614,0.20186302065849304
yelp,"It fits comfortably in either ear, the sound is clear and loud, and the charge lasts a couple of days.",1,0.6597,0.9984016418457031,0.07932683825492859
yelp,It fits my ear well and is comfortable on.,1,0.6597,0.9998573064804077,0.9546922445297241
yelp,It fits so securely that the ear hook does not even need to be used and the sound is better directed through your ear canal.,1,0.7198,0.9843102693557739,0.941364049911499
yelp,"It has a great camera thats 2MP, and the pics are nice and clear with great picture quality.",1,0.9274,0.9998729228973389,0.9988634586334229
yelp,It has all the features I want,1,0.0772,0.9992461800575256,0.2073988914489746
yelp,It has been a winner for us.,1,0.5859,0.9998524188995361,0.5
yelp,It has everything I need and I couldn't ask for more.,1,0,0.9991366863250732,0.8541327714920044
yelp,It has kept up very well.,1,0.3384,0.9998279809951782,0.9225425720214844
yelp,"It holds a charge for a long time, is reasonably comfortable under long-wearing conditions and the quality of sound is tremendous.",1,0.5106,0.9998506307601929,0.9024648666381836
yelp,It is a joy to use.,1,0.5859,0.9998844265937805,0.721498966217041
yelp,"It is cheap, and it feel and look just as cheap.",0,0,-0.9997392892837524,0.5
yelp,It is easy to turn on and off when you are in the car and the volume controls are quite accessable.,1,0.4404,0.9965822696685791,0.8972030878067017
yelp,"It is light, easy to use, and has very clear reception and transmission.",1,0.6997,0.9997349977493286,0.8485668301582336
yelp,"It is light, has plenty of battery capacity, and is very confortable to wear for somewhat extended periods of time.",1,0,-0.9226740598678589,0.9662075042724609
yelp,It is practically useless and did not add any kind of boost to my reception after I bought it.,0,-0.101,-0.999785304069519,0.15387970209121704
yelp,It is simple to use and I like it.,1,0.3612,0.9998219013214111,0.9386534690856934
yelp,It is so small and you don't even realize that it is there after a while of getting used to it.,1,0,-0.9878286123275757,0.1867620348930359
yelp,"It is super charged up for use as a small hybrid palmtop/camera/cellphone, and excels in those roles.",1,0.765,0.9993572235107422,0.9541147947311401
yelp,It is the best charger I have seen on the market yet.,1,0.6369,0.999661922454834,0.9003139138221741
yelp,It is unusable in a moving car at freeway speed.,0,0.0516,-0.9944720268249512,0.14489877223968506
yelp,It is very comfortable on the ear.,1,0.5563,0.9998198747634888,0.8992817401885986
yelp,"It is very comfortable to wear as well, which is probably the most important aspect about using a case.",1,0.7774,0.9994914531707764,0.9506147503852844
yelp,"It is well made, easy to access the phone and has a handy, detachable belt clip.",1,0.6124,0.993757426738739,0.9950519800186157
yelp,"It lasts less than 3o minutes, if I actually try to use the phone.My wife has the same phone with the same problem.",0,-0.4019,-0.9980344176292419,0.03960293531417847
yelp,It looks very nice.,1,0.4754,0.9998445510864258,0.9585593938827515
yelp,It looses connection to the phone even when it is within a couple feet between the two.,0,-0.1531,-0.999357283115387,0.24433284997940063
yelp,It makes very strange ticking noises before it ends the call.,0,-0.2716,-0.9866291284561157,0.0584130585193634
yelp,It only recognizes the Phone as its storage device.,0,0,-0.9993642568588257,0.8643554449081421
yelp,"It plays louder than any other speaker of this size; the price is so low that most would think the quality is lacking, however, it's not.",1,-0.188,-0.9991971254348755,0.000321805477142334
yelp,"It quit working after I'd used it for about 18 months, so I just purchased another one because this is the best headset I've ever owned.",1,0.6369,0.9986037611961365,0.7557117938995361
yelp,"It seems completely secure, both holding on to my belt, and keeping the iPhone inside.",1,0.4005,0.9993579983711243,0.9006198644638062
yelp,It was a great phone.,1,0.6249,0.9993496537208557,0.9587986469268799
yelp,It was a waste of my money.,0,-0.4215,-0.9997825026512146,0.10930216312408447
yelp,"It was an inexpensive piece, but I would still have expected better quality.",0,0.5927,-0.9845705628395081,0.9682679176330566
yelp,It was horrible!.,0,0,-0.9997252225875854,0.07946529984474182
yelp,It was quite comfortable in the ear.,1,0.5563,0.9997769594192505,0.8754496574401855
yelp,It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no static during normal use.,1,0.2732,0.9952318072319031,0.9444313049316406
yelp,It worked very well.,1,0.3384,0.9998064637184143,0.9722145199775696
yelp,"It works fine on my Motorola 325 cellphone, and a lot better than the worn-out battery did.",1,0.5719,0.9900622367858887,0.14575403928756714
yelp,"It works great with a car charger, especially if you cannot plug in two adapters at the same time.",1,0.6249,0.9994806051254272,0.804446280002594
yelp,It would take too long to describe how bad my customer service experience has been with Amazon.,0,-0.4215,-0.9998134970664978,0.018700242042541504
yelp,Item Does Not Match Picture.,0,0,-0.9997671246528625,0.5
yelp,Items stated as included from the description ARE NOT INCLUDED.,0,0,-0.9991694688796997,0.8871599435806274
yelp,It's a great item.,1,0.6249,0.9998855590820312,0.9587986469268799
yelp,"It's a great tool for entertainment, communication, and data management.Oh, be sure to use ActiveSync 4.2 for optimal data synchronization results!",1,0.8999,0.999269962310791,0.9924259185791016
yelp,its a little geeky but i think thats its sex on toast and it rocks and oozes sex right down to its battery embedded sleek stylish leather case.,1,-0.0396,0.9989346861839294,0.9861520528793335
yelp,It's A PIECE OF CRAP!,0,-0.561,-0.9997445344924927,0.1152702271938324
yelp,Its a total package.,1,0,0.9998563528060913,0.5
yelp,It's AGGRAVATING!,0,-0.4981,-0.9876931309700012,0.07946529984474182
yelp,It's been my choice headset for years.Great sound; good volume; good noise cancellation.,1,0.7003,0.9996469020843506,0.9798455238342285
yelp,its extremely slow and takes forever to do anything with it.,0,0,-0.9988413453102112,0.012319505214691162
yelp,"It's fits like a glove and is strong, secure, and durable.",1,0.802,0.9998700618743896,0.8926112055778503
yelp,It's kind of embarrassing to use because of how it looks and mostly it's embarrassing how child-like the company is.,0,-0.699,-0.9997230172157288,0.03802713751792908
yelp,Its not user friendly.,0,-0.3875,-0.9994544982910156,0.0869477391242981
yelp,It's not what it says it is.,0,0,-0.9997671842575073,0.24728965759277344
yelp,It's pretty easy.,1,0.7269,0.9994933605194092,0.9801685810089111
yelp,IT'S REALLY EASY.,1,0.4927,0.9991588592529297,0.9503663182258606
yelp,Its reception is very very poor.,0,-0.5678,-0.9998036026954651,0.06298485398292542
yelp,"It's so stupid to have to keep buying new chargers, car chargers, cradles, headphones and car kits every time a new phone comes out.",0,-0.5709,-0.9997725486755371,0.16955682635307312
yelp,Its the best headset I have used.,1,0.6369,0.9986024498939514,0.9583578109741211
yelp,It's uncomfortable and the sound quality is quite poor compared with the phone (Razr) or with my previous wired headset (that plugged into an LG).,0,-0.7178,-0.9998034238815308,0.05450427532196045
yelp,It's very attractive and appears to be of good quality.,1,0.7264,0.9998636841773987,0.938762903213501
yelp,It's very convenient and simple to use - gets job done & makes the car ride so much smoother.,1,0,0.9926134347915649,0.950859546661377
yelp,Its well-designed and very sharp -- the blue is a very nice color.,1,0.4754,0.9998860955238342,0.98594069480896
yelp,I've also had problems with the phone reading the memory card in which I always turn it on and then off again.,0,-0.4019,-0.9992411136627197,0.824783444404602
yelp,I've bought $5 wired headphones that sound better than these.,0,0.4404,-0.9561121463775635,0.9289583563804626
yelp,"I've dropped my phone more times than I can say, even on concrete and my phone is still great (knock on wood!).",1,0.6588,0.9991844296455383,0.1458853781223297
yelp,"I've had no trouble accessing the Internet, downloading ringtones or performing any of the functions.",1,-0.5994,0.9936492443084717,0.8284412622451782
yelp,I've had this bluetoooth headset for some time now and still not comfortable with the way it fits on the ear.,0,-0.4023,-0.9992380142211914,0.015421837568283081
yelp,I've had this for nearly 2 years and it has worked great for me.,1,0.6249,0.9998270869255066,0.7991654872894287
yelp,I've missed numerous calls because of this reason.,0,-0.296,-0.9988196492195129,0.0764903724193573
yelp,"I've only had my bluetooth for a few weeks, but I really like it.",1,0.5704,0.9996171593666077,0.8453295230865479
yelp,I've owned this phone for 7 months now and can say that it's the best mobile phone I've had.,1,0.6369,0.9994944930076599,0.9718051552772522
yelp,I've tried several different earpieces for my cell phone and this Jabra one is the first one I've found that fits my ear comfortably.,1,0.4215,0.9991680383682251,0.9887745380401611
yelp,"jabra ear gels ""R"" the best!.",1,0,0.9996878504753113,0.8576658964157104
yelp,Jawbone Era is awesome too!,1,0.6588,0.9998647570610046,0.9571112394332886
yelp,Just does not work.,0,0,-0.9997897148132324,0.015718400478363037
yelp,Just reading on the specs alone makes you say WOW.,1,0.5473,0.9992934465408325,0.10516819357872009
yelp,"Just really good.. So far, probably the best BT headset I have ever had.",1,0.6369,0.9998639822006226,0.9872425198554993
yelp,Just what I wanted.,1,0,0.999569833278656,0.8032810688018799
yelp,Keep up the good work Amazon!!,1,0.6351,0.999829888343811,0.9015493392944336
yelp,Kind of flops around.,0,-0.34,-0.9997801780700684,0.18450915813446045
yelp,Krussel Always good.,1,0.4404,0.9998636841773987,0.8823479413986206
yelp,Last time buying from you.,0,0,0.9855930805206299,0.17599061131477356
yelp,Lasted one day and then blew up.,0,0,-0.9994989037513733,0.28811174631118774
yelp,Lately they have been extremely nice and helpful on the phone.,1,0.7316,0.9976022243499756,0.9234839677810669
yelp,Leopard Print is wonderfully wild!.,1,0.636,0.9998841285705566,0.8768532276153564
yelp,"Light weight, I hardly notice it is there.",1,0,0.9283117651939392,0.5
yelp,lightweight and works well.,1,0.2732,0.9997930526733398,0.8667526245117188
yelp,Linked to my phone without effort.,1,0,-0.985076904296875,0.5
yelp,Linksys should have some way to exchange a bad phone for a refurb unit or something!,0,-0.5848,-0.999775230884552,0.9345867037773132
yelp,Logitech Bluetooth Headset is a 10!.,1,0,0.8699260950088501,0.5
yelp,"Looks good in the picture, but this case was a huge disappointment!!",0,-0.281,-0.9997014403343201,0.7524794936180115
yelp,"Looks great and is strong.""",1,0.6249,0.9998769760131836,0.8945043087005615
yelp,Lousy product.,0,-0.5423,-0.9998049139976501,0.2395770251750946
yelp,Love it.. Great armband.,1,0.8519,0.999882161617279,0.9898345470428467
yelp,Love this headset!,1,0.6696,0.9998794794082642,0.9314355850219727
yelp,Love This Phone.,1,0.6369,0.9998064041137695,0.9314355850219727
yelp,Love this product.,1,0.6369,0.9998805522918701,0.9633451700210571
yelp,Low Quality.,0,-0.2732,-0.9998067617416382,0.5
yelp,Made very sturdy.,1,0,0.9998184442520142,0.9488572478294373
yelp,Magical Help.,1,0.4019,0.999189555644989,0.9720777273178101
yelp,Makes it easier to keep up with my bluetooth when I'm not wearing it.,0,0.4215,-0.9880901575088501,0.9926003217697144
yelp,Mic Doesn't work.,0,0,-0.9997511506080627,0.0974593460559845
yelp,Mobile Phone Tools are a must have.,1,0,-0.9415437579154968,0.5
yelp,Motorola finally got the voice quality of a bluetooth headset right.,1,0,0.9914661645889282,0.5
yelp,much better than the hard plastic cases.,1,0.3612,0.9984315633773804,0.10312896966934204
yelp,Much less than the jawbone I was going to replace it with.,1,0,-0.99962317943573,0.5
yelp,"Muddy, low quality sound, and the casing around the wire's insert was poorly super glued and slid off.",0,0.4215,-0.999739944934845,0.05523437261581421
yelp,My 5-year old Nokia 2160 from Tracfone holds the charge a lot better than this.,0,0.4404,0.9984948039054871,0.923392117023468
yelp,"My colleague & I now get great reception.A little expensive, but performance is great.",1,0.8481,0.9997666478157043,0.24571150541305542
yelp,"My experience was terrible..... This was my fourth bluetooth headset, and while it was much more comfortable than my last Jabra (which I HATED!!!",0,-0.4966,-0.7450044751167297,0.08647269010543823
yelp,"My father has the V265, and the battery is dying.",0,0,-0.9997377991676331,0.00042191147804260254
yelp,My headset works just peachy-keen.,1,0,0.9988752603530884,0.8964710831642151
yelp,My only complaint is the standard sound volume is a little low even when turned up to 5(of 5),0,-0.4601,-0.998429536819458,0.5
yelp,My phone doesn't slide around my car now and the grip prevents my phone from slipping out of my hand.,1,0.5423,0.8011718392372131,0.5
yelp,"My phone sounded OK ( not great - OK), but my wife's phone was almost totally unintelligible, she couldn't understand a word being said on it.",0,-0.0466,-0.9994943737983704,0.2230517566204071
yelp,My Sanyo has survived dozens of drops on blacktop without ill effect.,1,0.684,0.9238035678863525,0.5
yelp,My sister has one also and she loves it.,1,0.5719,0.9998494982719421,0.8997399210929871
yelp,"Needless to say, I wasted my money.",0,-0.4939,-0.9997862577438354,0.020360618829727173
yelp,Never got it!!!!!,0,0,-0.9950475096702576,0.17484340071678162
yelp,New Battery works great in phone.,1,0.6249,0.9986675381660461,0.9030709266662598
yelp,"Nice case, feels good in your hands.",1,0.6908,0.9998501539230347,0.9400023818016052
yelp,Nice design and quality.,1,0.4215,0.99986332654953,0.9467548131942749
yelp,Nice docking station for home or work.,1,0.4215,0.9985558986663818,0.7704304456710815
yelp,Nice headphones for the price and they work great!,1,0.8016,0.9998660683631897,0.9097503423690796
yelp,Nice headset priced right.,1,0.4215,0.9995772838592529,0.9650627374649048
yelp,nice leather.,1,0.4215,0.9998515248298645,0.9155993461608887
yelp,"Nice quality build, unlike some cheap s*** out there.",1,0.4215,0.9996979236602783,0.8736056089401245
yelp,Nice solid keyboard.,1,0.5267,0.9998776912689209,0.9061429500579834
yelp,Nice Sound.,1,0.4215,0.9998663663864136,0.9720777273178101
yelp,"No additional ear gels provided, and no instructions whatsoever.",0,-0.5267,-0.9996556639671326,0.5
yelp,No buyers remorse on this one!.,0,-0.5562,-0.9909053444862366,0.5
yelp,"No ear loop needed, it's tiny and the sound is great.",1,0.4404,0.999880313873291,0.8000074028968811
yelp,No real improvement.,0,0.2023,-0.9997358322143555,0.5
yelp,"No shifting, no bubbling, no peeling, not even a scratch, NOTHING!I couldn't be more happier with my new one for the Droid.",1,-0.8353,-0.995564341545105,0.8392778635025024
yelp,"None of it works, just don't buy it.",0,0,-0.9997931718826294,0.053410857915878296
yelp,none of the new ones have ever quite worked properly.,0,0,-0.9996569752693176,0.07193359732627869
yelp,None of the three sizes they sent with the headset would stay in my ears.,0,0,-0.9996762871742249,0.5
yelp,Not a good bargain.,0,-0.4585,-0.9997766613960266,0.02884635329246521
yelp,Not a good item.. It worked for a while then started having problems in my auto reverse tape player.,0,-0.6256,-0.9998056888580322,0.03020724654197693
yelp,Not as good as I had hoped.,0,0.05,-0.9997935891151428,0.775342583656311
yelp,Not enough volume.,0,0,-0.9994445443153381,0.5
yelp,Not good enough for the price.,0,-0.3412,-0.9997952580451965,0.04244080185890198
yelp,Not good when wearing a hat or sunglasses.,0,-0.3412,-0.9997689723968506,0.21256941556930542
yelp,Not impressed.,0,-0.3724,-0.9996049404144287,0.02918064594268799
yelp,Not loud enough and doesn't turn on like it should.,0,-0.2755,0.8529778122901917,0.9787572026252747
yelp,Not nearly as good looking as the AMAZON picture makes it look.,0,0.007,-0.999758780002594,0.9005174040794373
yelp,"Not only did the software do a great job of this, I could also make my own ringtones form my existing CDs without an internet connection.",1,0.6249,-0.9991394877433777,0.9914954900741577
yelp,"Not only will it drain your player, but may also potentially fry it.",0,0,-0.9989523887634277,0.5
yelp,NOT WHAT I WANTED.,0,0,-0.9997851252555847,0.30041152238845825
yelp,Not worth it.,0,-0.1695,-0.9998005032539368,0.03282859921455383
yelp,Now I know that I made a wise decision.,1,0.4767,0.9993960857391357,0.9420658349990845
yelp,O my gosh the best phone I have ever had.,1,0.6369,0.9979496002197266,0.8400503396987915
yelp,Obviously there is a problem with the adhesive.,0,-0.4019,-0.999294638633728,0.1759316325187683
yelp,"Obviously they have a terrible customer service, so you get what you pay for.",0,-0.5423,-0.9989281892776489,0.7849675416946411
yelp,Oh and I forgot to also mention the weird color effect it has on your phone.,0,-0.1779,-0.9908896684646606,0.18106389045715332
yelp,One of my favorite purchases ever.,1,0.4588,0.999016284942627,0.9460716843605042
yelp,One thing I hate is the mode set button at the side.,0,-0.5719,-0.9972193837165833,0.8545340299606323
yelp,Only had this a month but it's worked flawlessly so far.,1,0.296,0.9997967481613159,0.8737615346908569
yelp,"Other than that, the leather is nice and soft; the fit is very tight; the cut out for the face is a good shape.",1,0.7037,0.9997993111610413,0.11138126254081726
yelp,"Otherwise, easy to install and use, clear sound.",1,0.6705,-0.6958155632019043,0.9838237166404724
yelp,"Overall, I am psyched to have a phone which has all my appointments and contacts in and gets great reception.",1,0.6249,0.9995814561843872,0.8597954511642456
yelp,"Overall, I would recommend this phone over the new Walkman.",1,0.3612,-0.981421709060669,0.8616963624954224
yelp,Painful on the ear.,0,-0.4404,-0.9994426369667053,0.0978078842163086
yelp,People couldnt hear me talk and I had to pull out the earphone and talk on the phone.,0,0,-0.9993699789047241,0.5
yelp,Perfect for the PS3.,1,0.5719,0.9998263716697693,0.9557026624679565
yelp,"Performed awful -- muffled, tinny incoming sound and severe echo for those on the other end of the call.",0,-0.6808,-0.9985971450805664,0.09751513600349426
yelp,"Perhaps my phone is defective, but people cannot hear me when I use this.",0,-0.2382,-0.9985710382461548,0.06677928566932678
yelp,Phone falls out easily.,0,0.34,-0.999653697013855,0.1364075243473053
yelp,Phone is sturdy as all nokia bar phones are.,1,0,0.9927681684494019,0.9161152839660645
yelp,Phone now holds charge like it did when it was new.,1,0.3612,0.9914724826812744,0.5
yelp,Piece of Junk.,0,0,-0.9997966289520264,0.5
yelp,Piece of trash.,0,0,-0.9995366930961609,0.5
yelp,Plan on ordering from them again and again.,1,0,-0.9793156385421753,0.18600767850875854
yelp,Please dont waste your money.,0,0.5621,-0.9993101358413696,0.1145155131816864
yelp,Plug was the wrong size.,0,-0.4767,-0.9995479583740234,0.11923989653587341
yelp,"Plus, I seriously do not believe it is worth its steep price point.",0,0.0516,-0.9995368719100952,0.21782445907592773
yelp,Poor Construction.,0,-0.4767,-0.9998109340667725,0.06634020805358887
yelp,Poor product.,0,-0.4767,-0.9998029470443726,0.2395770251750946
yelp,poor quality and service.,0,-0.4767,-0.9994527101516724,0.10887759923934937
yelp,Poor quality.,0,-0.4767,-0.9998111724853516,0.06634020805358887
yelp,Poor Reliability.,0,-0.4767,-0.9997012615203857,0.06634020805358887
yelp,Poor sound quality.,0,-0.4767,-0.9998008608818054,0.10887759923934937
yelp,Poor Talk Time Performance.,0,-0.4767,-0.999803900718689,0.11936813592910767
yelp,poor voice clarity.,0,-0.1027,-0.9997595548629761,0.13709479570388794
yelp,Poorly contstruct hinge.,0,0,-0.9997906684875488,0.11863061785697937
yelp,Portable and it works.,1,0,0.9998003244400024,0.6733309030532837
yelp,Pretty piece of junk.,0,0.4939,-0.9997957944869995,0.942782461643219
yelp,Price is good too.,1,0.4404,0.9998051524162292,0.9546087980270386
yelp,Problem is that the ear loops are made of weak material and break easily.,0,-0.4939,-0.9941055178642273,0.08996209502220154
yelp,Product is exactly as described.,1,0,0.9961102604866028,0.8605800867080688
yelp,"Product is useless, since it does not have enough charging current to charge the 2 cellphones I was planning to use it with.",0,-0.4215,-0.9998006224632263,0.01676279306411743
yelp,Product was excellent and works better than the verizon one and Boy was it cheaper!,1,0.784,0.9997016787528992,0.9876141548156738
yelp,"Pros:-Good camera - very nice pictures , also has cool styles like black and white, and more.",1,0.7841,0.9998771548271179,0.9819607734680176
yelp,Protects the phone on all sides.,1,0.3182,0.8864467144012451,0.5
yelp,"Provides good protection and looks classy, too.",1,0.7003,0.9997329115867615,0.9671165943145752
yelp,Razr Battery - Good buy.,1,0.4404,0.9973106980323792,0.9294431209564209
yelp,"Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.",0,-0.2023,-0.9996872544288635,0.023233354091644287
yelp,Really good product.,1,0.4927,0.9998692274093628,0.9637396335601807
yelp,Really pleased with this product so far.,1,0.4927,0.9998564124107361,0.9001374244689941
yelp,REALLY UGLY.,0,-0.5563,-0.9998032450675964,0.05214604735374451
yelp,Reception is terrible and full of static.,0,-0.4767,-0.9996277689933777,0.12349513173103333
yelp,Restored my phone to like new performance.,1,0.5994,0.9944571852684021,0.7509394884109497
yelp,Returned 8 hours later.,0,0,0.814426839351654,0.2248590886592865
yelp,Reversible plug works great.,1,0.6249,0.9997732043266296,0.9179080724716187
yelp,Rip off---- Over charge shipping.,0,0,-0.9991704225540161,0.10898667573928833
yelp,"Saggy, floppy piece of junk.",0,0,-0.9998087882995605,0.5
yelp,Same problem as others have mentioned.,0,-0.4019,-0.9977504014968872,0.8292800188064575
yelp,Save your money.... I've had this item for 11 months now.,0,0.4939,-0.997309684753418,0.8953875303268433
yelp,Seller shipped quickly and much cheaper than the competitors.,1,0,0.9988386034965515,0.8130742311477661
yelp,Sending it back.,0,0,0.9312308430671692,0.9065440893173218
yelp,Setup went very smoothly.,1,0,0.9992261528968811,0.9497407674789429
yelp,"Simple, lightweight and great fit.",1,0.765,0.9998578429222107,0.9214867949485779
yelp,"Small, sleek, impressive looking, practical setup with ample storage in place.",1,0.5106,0.9997856020927429,0.9814611673355103
yelp,So anyone near you will hear part of your conversation.,0,0,0.8738624453544617,0.5
yelp,So far it has worked like a charm.,1,0.6369,0.999862790107727,0.8913834691047668
yelp,So Far So Good!.,1,0,0.9998415112495422,0.9648364782333374
yelp,So I basically threw my money out the window for nothing.,0,0,-0.999617338180542,0.09438923001289368
yelp,So I bought about 10 of these and saved alot of money.,1,0.4215,-0.5877254009246826,0.7842321395874023
yelp,So I had to take the battery out of the phone put it all back together and then restart it.,0,0,-0.999165952205658,0.013096272945404053
yelp,So just beware.,0,0,-0.9929743409156799,0.8044974207878113
yelp,So there is no way for me to plug it in here in the US unless I go by a converter.,0,-0.3535,-0.9994086027145386,0.13017120957374573
yelp,Someone shouldve invented this sooner.,1,0,-0.9987994432449341,0.5
yelp,"Sound quality on both end is excellent, I use headset to call my wife and ask my wife to use headset to call me !2.",1,0.6114,0.9995407462120056,0.8456796407699585
yelp,"Sounds good reasonably priced and effective, Its that simple !",1,0.7424,0.9998710751533508,0.9915764331817627
yelp,Soyo technology sucks.,0,-0.3612,-0.9997503757476807,0.07479086518287659
yelp,Sprint - terrible customer service.,0,-0.4767,-0.9997902512550354,0.17698019742965698
yelp,Sprint charges for this service.,0,-0.2732,-0.9573453068733215,0.5
yelp,Stay Away From the Q!.,0,0,-0.9993302822113037,0.7107360363006592
yelp,"stay away from this store, be careful.",0,0.1531,-0.996565580368042,0.10886242985725403
yelp,"Steer clear of this product and go with the genuine Palm replacementr pens, which come in a three-pack.",0,0.3818,0.7929414510726929,0.9214872717857361
yelp,Still Waiting...... I'm sure this item would work well.. if I ever recieve it!,0,0.3802,0.9961162209510803,0.07195669412612915
yelp,"sucked, most of the stuff does not work with my phone.",0,-0.4588,-0.9997850656509399,0.0008469820022583008
yelp,Superb Phone on a Great Network.,1,0.8481,0.9995841979980469,0.9565701484680176
yelp,SWEETEST PHONE!!!,1,0,0.9859460592269897,0.9720777273178101
yelp,Talk about USELESS customer service.,0,-0.5473,-0.9996998310089111,0.20094773173332214
yelp,Terrible phone holder.,0,-0.4767,-0.9996716976165771,0.10887759923934937
yelp,"Terrible product, and waste of money!",0,-0.7345,-0.999815046787262,0.05795860290527344
yelp,Terrible.. My car will not accept this cassette.,0,-0.2924,-0.9997740387916565,0.038477420806884766
yelp,Thank you for such great service.,1,0.765,0.9998412132263184,0.9888015985488892
yelp,Thank you for wasting my money.,0,-0.0516,-0.9989866018295288,0.18147996068000793
yelp,Thanks again to Amazon for having the things I need for a good price!,1,0.7777,0.9994449019432068,0.9978453516960144
yelp,"That being said, for a phone, the camera is very nice; many cool effects to play with, and video is decent as well.",1,0.8464,0.9998123645782471,0.9904063940048218
yelp,That company is a joke.,0,0.296,-0.998511791229248,0.5
yelp,THAT one didn't work either.,0,0,-0.999729573726654,0.03285786509513855
yelp,"That's a huge design flaw (unless I'm not using it correctly, which I don't think is the case).",0,0.3182,-0.9997792840003967,0.0610005259513855
yelp,"The ""1.2"" mega pixel camera, being a part of a phone, is reasonably good7.",1,0,0.9924740791320801,0.9400240182876587
yelp,The accompanied software is almost brilliant.,1,0.5434,0.9998418092727661,0.9082022905349731
yelp,The battery is completely useless to me.,0,-0.4754,-0.999764621257782,0.0007189512252807617
yelp,The battery is unreliable as well as the service use antena.,0,0.2732,-0.9994088411331177,0.004273593425750732
yelp,The battery is working well as a replacement for the original that came with the phone over 2 years ago.,1,0.5267,-0.9447120428085327,0.01146039366722107
yelp,The battery life is highly unacceptable.,0,-0.5095,-0.9997165203094482,0.013412892818450928
yelp,The battery runs down quickly.,0,0,-0.9997683763504028,0.1261034905910492
yelp,The battery works great!,1,0.6588,0.9998502731323242,0.2145560383796692
yelp,The best electronics of the available FM Transmitters.,1,0.6369,0.9997765421867371,0.9696218967437744
yelp,The best phone in market :).,1,0.6369,0.9996827840805054,0.9976577758789062
yelp,"The biggest complaint I have is, the battery drains superfast.",0,-0.296,-0.9913654923439026,0.2349381446838379
yelp,"The bose noise cancelling is amazing, which is very important for a NYC commuter.",1,0.624,0.9994978904724121,0.8530038595199585
yelp,"The bottowm line...another worthless, cheap gimmick from Sprint.",0,-0.4404,-0.9997954964637756,0.09128573536872864
yelp,The BT headset was such a disapoinment.,0,0,-0.9996500015258789,0.5
yelp,The buttons for on and off are bad.,0,-0.5423,-0.9997714161872864,0.06085646152496338
yelp,"The cable looks so thin and flimsy, it is scary.",0,-0.4939,-0.6241213083267212,0.03644067049026489
yelp,"The calls drop, the phone comes on and off at will, the screen goes black and the worst of all it stops ringing intermittently.",0,-0.7783,-0.9996820092201233,0.0038122832775115967
yelp,The camera on the phone may be used as a dustpan when indoors... I'd rather be using a disposable then this.,0,0,-0.9994737505912781,0.11444354057312012
yelp,"The camera, although rated at an impressive 1.3 megapixels, renders images that fall well below expectations of such a relatively high resolution.",0,0.6597,-0.9853330850601196,0.051449984312057495
yelp,The case is a flimsy piece of plastic and has no front or side protection whatsoever.,0,-0.296,-0.9997988939285278,0.5
yelp,The case is great and works fine with the 680.,1,0.7096,0.9998295903205872,0.9394662380218506
yelp,"The charger arrived within the promised timeframe, but it did not work.",0,0.1901,-0.9997125864028931,0.020962119102478027
yelp,the charger worked for about a week and then completely stopped charging my phone.,0,-0.2944,-0.9996410012245178,0.9047284126281738
yelp,"The color is even prettier than I thought it would be, and the graphics are incredibly sharp.",1,0.4767,0.9998424649238586,0.9284194707870483
yelp,The commercials are the most misleading.,0,-0.4576,-0.9991960525512695,0.03544589877128601
yelp,The company shipped my product very promptly and it works well.,1,0.2732,0.9998520016670227,0.8062276244163513
yelp,The construction of the headsets is poor.,0,-0.4767,-0.9998019933700562,0.02060350775718689
yelp,The cutouts and buttons are placed perfectly.,1,0.6369,0.9998810291290283,0.8799179792404175
yelp,The delivery was on time.,1,0,0.9638773798942566,0.7691856622695923
yelp,The design is very good.4.,1,0,0.9998610019683838,0.9053489565849304
yelp,"The design is very odd, as the ear ""clip"" is not very comfortable at all.",0,-0.6717,-0.9990793466567993,0.0010995864868164062
yelp,The design might be ergonomic in theory but I could not stand having these in my ear.,0,0,-0.9783880710601807,0.17743432521820068
yelp,The ear buds only play music in one ear.,0,0.34,-0.9902177453041077,0.19974574446678162
yelp,The eargels channel the sound directly into your ear and seem to increase the sound volume and clarity.,1,0.6124,0.9991872906684875,0.20808473229408264
yelp,The earpiece on this is too large or too heavy...it keeps falling out of my ear.,0,-0.1531,-0.9996680617332458,0.12774249911308289
yelp,The file browser offers all the options that one needs.Handsfree is great.,1,0.6249,0.9996631145477295,0.8387255668640137
